drug_internal_id,protein_id,pchembl_max,pchembl_avg,num_measurements,edge_type
374052,CHEMBL3251,7.85,7.85,2,binds_to
374052,CHEMBL4261,6.7,6.7,2,binds_to
374052,CHEMBL3305,6.2,6.2,1,binds_to
374052,CHEMBL1293232,6.1,6.1,1,binds_to
407354,CHEMBL1697668,6.35,6.22,2,binds_to
407354,CHEMBL1743121,5.59,5.59,1,binds_to
2146132,CHEMBL5251,9.52,8.84,19,binds_to
2146132,CHEMBL3834,9.21,7.81,6,binds_to
2146132,CHEMBL2250,8.95,8.11,3,binds_to
2146132,CHEMBL3009,8.8,7.81,4,binds_to
2146132,CHEMBL4246,8.77,7.81,7,binds_to
2146132,CHEMBL203,8.62,7.65,10,binds_to
2146132,CHEMBL4367,8.53,7.38,4,binds_to
2146132,CHEMBL4601,7.48,7.48,2,binds_to
2146132,CHEMBL2959,7.3,7.13,5,binds_to
2146132,CHEMBL1824,7.12,6.56,3,binds_to
2146132,CHEMBL4454,6.81,6.81,2,binds_to
2146132,CHEMBL258,6.73,6.73,2,binds_to
2146132,CHEMBL4223,6.42,6.42,2,binds_to
2146132,CHEMBL3308912,6.29,6.29,1,binds_to
2146132,CHEMBL2148,6.24,6.24,2,binds_to
2150261,CHEMBL3194,8.32,7.62,5,binds_to
2158101,CHEMBL3130,8.21,7.58,7,binds_to
2158101,CHEMBL3267,5.85,5.85,1,binds_to
396101,CHEMBL231,8.51,8.04,2,binds_to
396101,CHEMBL216,7.72,7.16,3,binds_to
396101,CHEMBL1821,7.72,7.29,2,binds_to
396101,CHEMBL2035,7.55,7.47,2,binds_to
396101,CHEMBL245,7.4,7.06,2,binds_to
396101,CHEMBL223,7.17,7.02,2,binds_to
396101,CHEMBL287,7.12,6.94,2,binds_to
396101,CHEMBL224,6.96,6.69,2,binds_to
396101,CHEMBL1942,6.74,6.57,2,binds_to
396101,CHEMBL211,6.7,6.47,3,binds_to
396101,CHEMBL225,6.59,6.45,2,binds_to
396101,CHEMBL1833,6.49,6.39,2,binds_to
396101,CHEMBL229,6.41,6.41,1,binds_to
396101,CHEMBL3632452,6.38,6.16,4,binds_to
396101,CHEMBL1867,6.26,6.05,2,binds_to
396101,CHEMBL234,6.17,5.94,2,binds_to
396101,CHEMBL3371,6.07,5.91,2,binds_to
396101,CHEMBL222,5.73,5.69,3,binds_to
392195,CHEMBL2049,11.0,8.79,32,binds_to
392195,CHEMBL1889,9.74,7.96,13,binds_to
392195,CHEMBL1921,9.7,7.44,7,binds_to
392195,CHEMBL1790,8.14,6.85,5,binds_to
388574,CHEMBL2039,8.64,7.62,61,binds_to
388574,CHEMBL1951,7.52,7.52,1,binds_to
56090,CHEMBL1293235,5.5,5.5,1,binds_to
416772,CHEMBL2001,8.7,7.32,10,binds_to
416772,CHEMBL256,6.97,6.97,1,binds_to
416772,CHEMBL1997,6.44,6.44,1,binds_to
416772,CHEMBL238,6.37,6.33,2,binds_to
416772,CHEMBL4105907,5.89,5.89,1,binds_to
416772,CHEMBL3321651,5.85,5.85,1,binds_to
419580,CHEMBL233,9.55,9.07,2,binds_to
419580,CHEMBL237,8.55,8.26,2,binds_to
419580,CHEMBL236,7.42,7.42,1,binds_to
2197274,CHEMBL1293235,7.05,7.05,1,binds_to
2197387,CHEMBL2599,7.77,7.77,1,binds_to
2197387,CHEMBL279,7.16,7.16,1,binds_to
2197568,CHEMBL4295835,6.42,6.42,1,binds_to
2197638,CHEMBL1832,10.18,10.18,1,binds_to
2197714,CHEMBL6136,8.35,8.35,1,binds_to
2197714,CHEMBL2039,8.03,6.38,11,binds_to
2197714,CHEMBL5282,7.1,6.4,7,binds_to
2197714,CHEMBL1951,7.07,6.0,11,binds_to
2197714,CHEMBL214,6.25,6.25,1,binds_to
2197714,CHEMBL1867,6.08,6.08,1,binds_to
2197714,CHEMBL3622,5.72,5.58,7,binds_to
2197714,CHEMBL3542436,5.64,5.64,1,binds_to
2197714,CHEMBL225,5.57,5.57,1,binds_to
2197737,CHEMBL1743122,6.31,6.31,2,binds_to
2197739,CHEMBL1824,8.7,8.2,5,binds_to
2197739,CHEMBL4105888,6.73,6.73,1,binds_to
2197739,CHEMBL203,6.35,6.1,3,binds_to
2197739,CHEMBL1795199,5.97,5.97,1,binds_to
2197739,CHEMBL3959,5.61,5.61,1,binds_to
2197758,CHEMBL1902,8.0,8.0,1,binds_to
2197779,CHEMBL256,8.52,8.52,1,binds_to
2197779,CHEMBL3991501,8.05,6.81,15,binds_to
2197779,CHEMBL2007625,6.17,6.17,1,binds_to
2197779,CHEMBL226,5.89,5.89,1,binds_to
2197786,CHEMBL237,9.8,9.8,1,binds_to
2197802,CHEMBL3991501,6.91,6.71,2,binds_to
2197810,CHEMBL2815,8.7,8.5,2,binds_to
2197810,CHEMBL4898,8.3,8.3,1,binds_to
2197810,CHEMBL5608,8.3,8.3,1,binds_to
2197829,CHEMBL2007625,8.46,7.58,26,binds_to
2197845,CHEMBL240,7.38,7.38,1,binds_to
2198936,CHEMBL3798,10.82,10.82,2,binds_to
146,CHEMBL1293226,5.5,5.5,1,binds_to
146,CHEMBL1293255,5.5,5.5,1,binds_to
418415,CHEMBL1833,6.3,6.17,2,binds_to
418415,CHEMBL1942,5.66,5.66,1,binds_to
418415,CHEMBL1916,5.62,5.62,1,binds_to
418415,CHEMBL234,5.58,5.58,1,binds_to
424824,CHEMBL221,8.15,8.15,1,binds_to
424824,CHEMBL230,8.15,7.06,8,binds_to
424824,CHEMBL5503,6.26,6.26,1,binds_to
424824,CHEMBL235,5.82,5.82,1,binds_to
436875,CHEMBL2074,6.38,6.38,1,binds_to
436875,CHEMBL2478,6.37,6.22,3,binds_to
418491,CHEMBL3397,8.3,8.3,2,binds_to
418491,CHEMBL287,7.31,7.12,2,binds_to
418491,CHEMBL1941,7.05,7.01,2,binds_to
418491,CHEMBL214,6.67,6.67,1,binds_to
418491,CHEMBL240,6.37,6.37,1,binds_to
418491,CHEMBL1916,6.3,6.3,1,binds_to
418491,CHEMBL1833,6.22,6.13,2,binds_to
418491,CHEMBL1821,6.2,6.2,1,binds_to
418491,CHEMBL228,6.18,6.0,3,binds_to
418491,CHEMBL234,6.17,6.0,3,binds_to
418491,CHEMBL1841,6.14,6.14,1,binds_to
418491,CHEMBL1867,6.12,5.91,2,binds_to
418491,CHEMBL203,6.1,6.1,1,binds_to
418491,CHEMBL245,6.01,6.01,1,binds_to
418491,CHEMBL289,6.0,6.0,2,binds_to
418491,CHEMBL216,5.96,5.96,1,binds_to
418491,CHEMBL222,5.86,5.86,3,binds_to
418491,CHEMBL238,5.69,5.65,3,binds_to
418491,CHEMBL256,5.68,5.68,1,binds_to
418491,CHEMBL2327,5.64,5.64,1,binds_to
418491,CHEMBL231,5.61,5.61,1,binds_to
431806,CHEMBL1951,7.16,7.16,1,binds_to
431806,CHEMBL1293224,6.89,6.02,6,binds_to
431806,CHEMBL2487,6.3,6.3,1,binds_to
431806,CHEMBL2362978,6.03,6.03,1,binds_to
431806,CHEMBL3308,5.8,5.8,1,binds_to
431806,CHEMBL5162,5.8,5.8,1,binds_to
619,CHEMBL2326,9.64,7.64,7,binds_to
619,CHEMBL3729,9.48,7.75,3,binds_to
619,CHEMBL3510,9.42,8.31,2,binds_to
619,CHEMBL3969,9.34,7.71,3,binds_to
619,CHEMBL3025,9.0,6.88,4,binds_to
619,CHEMBL3594,8.69,7.5,3,binds_to
619,CHEMBL205,8.42,6.6,8,binds_to
619,CHEMBL3912,8.39,7.13,5,binds_to
619,CHEMBL4789,8.16,6.79,3,binds_to
619,CHEMBL3242,8.0,6.87,4,binds_to
619,CHEMBL2885,6.98,6.98,1,binds_to
619,CHEMBL261,6.58,6.58,1,binds_to
619,CHEMBL1293232,6.05,6.05,1,binds_to
442077,CHEMBL5409,6.0,5.95,2,binds_to
635,CHEMBL5112,9.3,9.25,2,binds_to
635,CHEMBL1962,9.1,8.76,3,binds_to
635,CHEMBL4956,9.1,9.1,1,binds_to
635,CHEMBL3026,9.0,9.0,1,binds_to
635,CHEMBL2472,8.7,8.7,1,binds_to
635,CHEMBL1963,7.5,7.5,1,binds_to
635,CHEMBL2579,6.8,6.8,1,binds_to
635,CHEMBL1293232,5.9,5.9,1,binds_to
635,CHEMBL3622,5.8,5.8,2,binds_to
2211072,CHEMBL3834,8.37,7.85,2,binds_to
2211072,CHEMBL5251,8.28,7.1,11,binds_to
2211072,CHEMBL4246,8.21,7.72,3,binds_to
2211072,CHEMBL4367,6.94,6.94,1,binds_to
2211072,CHEMBL258,6.43,6.43,1,binds_to
2211072,CHEMBL1824,6.21,6.21,1,binds_to
2211072,CHEMBL3009,6.0,6.0,1,binds_to
2211072,CHEMBL2250,5.95,5.95,1,binds_to
2211072,CHEMBL3308912,5.92,5.92,1,binds_to
666,CHEMBL4739852,7.28,7.28,1,binds_to
666,CHEMBL235,6.7,6.17,32,binds_to
666,CHEMBL1833,6.08,5.89,3,binds_to
666,CHEMBL205,6.01,6.01,1,binds_to
666,CHEMBL4040,5.91,5.91,1,binds_to
666,CHEMBL2039,5.68,5.68,2,binds_to
666,CHEMBL6020,5.57,5.54,2,binds_to
666,CHEMBL224,5.55,5.55,1,binds_to
666,CHEMBL288,5.54,5.54,1,binds_to
666,CHEMBL1835,5.53,5.53,1,binds_to
666,CHEMBL256,5.53,5.53,1,binds_to
666,CHEMBL230,5.52,5.52,1,binds_to
429156,CHEMBL4607,10.1,9.34,12,binds_to
429156,CHEMBL227,9.8,8.98,11,binds_to
2224030,CHEMBL1784,10.2,8.78,12,binds_to
435188,CHEMBL1937,9.07,7.75,10,binds_to
435188,CHEMBL325,9.07,7.83,16,binds_to
435188,CHEMBL1829,8.82,7.95,10,binds_to
435188,CHEMBL1865,8.8,7.61,17,binds_to
435188,CHEMBL3524,7.82,7.1,8,binds_to
435188,CHEMBL3192,7.66,7.15,12,binds_to
435188,CHEMBL4145,7.62,7.11,6,binds_to
435188,CHEMBL2563,7.6,7.17,5,binds_to
435188,CHEMBL3310,7.57,7.5,3,binds_to
435188,CHEMBL1163125,7.57,7.57,1,binds_to
435188,CHEMBL5103,7.51,7.3,4,binds_to
435188,CHEMBL2716,7.29,7.04,6,binds_to
435188,CHEMBL3371,5.61,5.61,1,binds_to
435188,CHEMBL4680030,5.51,5.51,1,binds_to
2225368,CHEMBL2148,9.52,8.03,23,binds_to
2225368,CHEMBL2959,7.57,7.57,1,binds_to
2225368,CHEMBL4367,6.88,6.79,2,binds_to
2225368,CHEMBL4246,6.81,6.4,3,binds_to
2225368,CHEMBL3834,6.26,6.24,2,binds_to
2225368,CHEMBL5251,6.22,6.22,1,binds_to
2225368,CHEMBL2835,5.79,5.79,2,binds_to
717,CHEMBL1871,7.96,6.75,76,binds_to
717,CHEMBL208,6.34,6.04,2,binds_to
717,CHEMBL4616,5.66,5.66,1,binds_to
2223,CHEMBL228,9.57,8.09,53,binds_to
2223,CHEMBL1867,8.2,8.2,1,binds_to
2223,CHEMBL240,8.0,6.22,6,binds_to
2223,CHEMBL3622,7.4,7.29,2,binds_to
2223,CHEMBL224,7.26,6.79,4,binds_to
2223,CHEMBL225,7.21,6.99,4,binds_to
2223,CHEMBL220,6.89,6.89,1,binds_to
2223,CHEMBL287,6.68,6.35,3,binds_to
2223,CHEMBL222,6.62,5.95,16,binds_to
2223,CHEMBL1942,6.16,5.99,2,binds_to
2223,CHEMBL289,6.16,6.16,1,binds_to
2223,CHEMBL245,6.12,6.12,1,binds_to
2223,CHEMBL216,6.11,6.11,1,binds_to
2223,CHEMBL3371,6.11,5.9,3,binds_to
2223,CHEMBL2035,6.01,5.94,2,binds_to
2223,CHEMBL1293235,5.85,5.85,1,binds_to
2223,CHEMBL1941,5.81,5.81,1,binds_to
2223,CHEMBL237,5.81,5.81,1,binds_to
2223,CHEMBL238,5.72,5.72,1,binds_to
2223,CHEMBL218,5.71,5.71,1,binds_to
2223,CHEMBL2056,5.64,5.64,1,binds_to
860,CHEMBL242,10.7,8.42,6,binds_to
860,CHEMBL206,10.22,9.09,16,binds_to
860,CHEMBL4040,6.5,6.5,1,binds_to
860,CHEMBL3257,6.34,6.34,1,binds_to
860,CHEMBL5393,6.3,6.3,1,binds_to
860,CHEMBL4245,6.2,6.2,1,binds_to
860,CHEMBL208,6.18,6.18,1,binds_to
860,CHEMBL238,6.07,5.95,3,binds_to
860,CHEMBL236,6.02,5.79,2,binds_to
860,CHEMBL256,5.9,5.72,3,binds_to
860,CHEMBL224,5.86,5.86,1,binds_to
860,CHEMBL226,5.78,5.66,2,binds_to
860,CHEMBL2034,5.75,5.75,1,binds_to
860,CHEMBL1871,5.75,5.75,1,binds_to
860,CHEMBL237,5.74,5.74,1,binds_to
860,CHEMBL1833,5.7,5.6,2,binds_to
860,CHEMBL1916,5.66,5.66,1,binds_to
860,CHEMBL233,5.63,5.59,2,binds_to
860,CHEMBL216,5.59,5.59,1,binds_to
860,CHEMBL222,5.53,5.53,1,binds_to
860,CHEMBL234,5.53,5.53,1,binds_to
860,CHEMBL2327,5.5,5.5,1,binds_to
2252482,CHEMBL3717,9.13,9.13,1,binds_to
923,CHEMBL2842,10.3,8.72,16,binds_to
923,CHEMBL1902,9.89,8.84,13,binds_to
923,CHEMBL2430,9.7,9.46,2,binds_to
923,CHEMBL4848,9.3,9.3,1,binds_to
923,CHEMBL2052031,8.52,8.34,3,binds_to
923,CHEMBL4050,8.38,8.15,2,binds_to
923,CHEMBL1075189,7.3,7.3,2,binds_to
923,CHEMBL1781868,7.3,7.3,1,binds_to
923,CHEMBL229,6.8,6.8,1,binds_to
923,CHEMBL224,6.6,6.6,1,binds_to
923,CHEMBL231,6.07,6.07,1,binds_to
923,CHEMBL234,6.06,6.06,1,binds_to
923,CHEMBL3401,6.05,6.05,1,binds_to
923,CHEMBL217,6.01,6.01,1,binds_to
923,CHEMBL6020,6.0,6.0,1,binds_to
923,CHEMBL1697668,5.96,5.96,1,binds_to
923,CHEMBL4302,5.9,5.9,1,binds_to
923,CHEMBL5393,5.72,5.72,1,binds_to
923,CHEMBL3397,5.7,5.7,1,binds_to
923,CHEMBL340,5.7,5.7,1,binds_to
61945,CHEMBL2476,6.46,6.16,4,binds_to
61945,CHEMBL2925,6.1,6.1,1,binds_to
61945,CHEMBL3576,5.7,5.7,1,binds_to
390990,CHEMBL1784,10.8,8.95,15,binds_to
996,CHEMBL228,10.33,9.0,6,binds_to
996,CHEMBL231,8.01,7.42,3,binds_to
996,CHEMBL1821,7.89,7.46,2,binds_to
996,CHEMBL229,7.81,7.0,3,binds_to
996,CHEMBL225,7.75,7.17,3,binds_to
996,CHEMBL224,7.72,7.0,4,binds_to
996,CHEMBL216,7.66,6.92,4,binds_to
996,CHEMBL245,7.44,6.66,3,binds_to
996,CHEMBL2035,7.42,7.35,2,binds_to
996,CHEMBL234,7.41,7.03,4,binds_to
996,CHEMBL1942,7.34,6.7,3,binds_to
996,CHEMBL222,7.23,6.99,5,binds_to
996,CHEMBL211,7.07,6.68,3,binds_to
996,CHEMBL223,7.06,6.9,2,binds_to
996,CHEMBL3371,6.95,6.83,3,binds_to
996,CHEMBL217,6.86,6.55,3,binds_to
996,CHEMBL2056,6.84,6.35,3,binds_to
996,CHEMBL1833,6.82,6.72,2,binds_to
996,CHEMBL1916,6.69,6.27,2,binds_to
996,CHEMBL1867,6.28,6.06,2,binds_to
996,CHEMBL287,6.24,6.05,2,binds_to
996,CHEMBL1963,6.2,6.2,2,binds_to
996,CHEMBL233,5.72,5.72,1,binds_to
996,CHEMBL1941,5.7,5.7,2,binds_to
996,CHEMBL289,5.7,5.7,4,binds_to
996,CHEMBL240,5.69,5.69,1,binds_to
996,CHEMBL238,5.66,5.59,3,binds_to
237139,CHEMBL1855,9.24,8.91,5,binds_to
1063,CHEMBL3356,7.8,7.6,2,binds_to
1063,CHEMBL3542436,7.4,6.6,2,binds_to
1063,CHEMBL5282,7.05,6.3,7,binds_to
1063,CHEMBL220,6.12,6.12,1,binds_to
1063,CHEMBL254,5.94,5.94,1,binds_to
1063,CHEMBL340,5.66,5.66,1,binds_to
6706,CHEMBL230,7.16,6.33,18,binds_to
6706,CHEMBL260,6.28,6.28,1,binds_to
2267090,CHEMBL287,9.04,9.04,1,binds_to
2267090,CHEMBL264,8.36,7.96,2,binds_to
2267090,CHEMBL4105907,8.15,8.15,1,binds_to
2267090,CHEMBL1821,6.05,6.05,1,binds_to
2267090,CHEMBL3155,5.96,5.96,1,binds_to
2267090,CHEMBL231,5.92,5.92,1,binds_to
2267090,CHEMBL222,5.72,5.72,1,binds_to
2267090,CHEMBL225,5.7,5.7,1,binds_to
51162,CHEMBL228,7.05,6.91,2,binds_to
51162,CHEMBL251,6.68,6.25,5,binds_to
51162,CHEMBL226,5.83,5.77,2,binds_to
51162,CHEMBL240,5.8,5.69,2,binds_to
51162,CHEMBL5845,5.6,5.6,1,binds_to
1114,CHEMBL1806,8.52,8.52,1,binds_to
1114,CHEMBL221,5.61,5.61,1,binds_to
2276425,CHEMBL4805,6.27,6.13,3,binds_to
176014,CHEMBL225,6.77,6.77,1,binds_to
176014,CHEMBL238,5.82,5.82,1,binds_to
1148,CHEMBL3242,9.52,9.52,4,binds_to
1148,CHEMBL2326,7.12,7.12,1,binds_to
1148,CHEMBL3594,6.99,6.99,10,binds_to
1148,CHEMBL205,6.77,6.76,50,binds_to
1148,CHEMBL3729,5.55,5.55,1,binds_to
1148,CHEMBL3510,5.5,5.5,2,binds_to
189204,CHEMBL1293235,9.0,9.0,1,binds_to
2261,CHEMBL231,9.4,8.66,14,binds_to
2261,CHEMBL216,9.01,8.14,11,binds_to
2261,CHEMBL1916,8.94,8.06,5,binds_to
2261,CHEMBL224,8.92,8.05,45,binds_to
2261,CHEMBL225,8.54,7.86,30,binds_to
2261,CHEMBL1833,8.5,7.98,7,binds_to
2261,CHEMBL1293237,8.46,8.46,2,binds_to
2261,CHEMBL3371,8.4,8.03,21,binds_to
2261,CHEMBL3155,8.26,7.58,32,binds_to
2261,CHEMBL214,8.2,6.81,19,binds_to
2261,CHEMBL1821,8.2,7.61,4,binds_to
2261,CHEMBL217,8.15,6.96,90,binds_to
2261,CHEMBL2056,8.12,6.94,20,binds_to
2261,CHEMBL2035,8.02,7.51,4,binds_to
2261,CHEMBL219,8.0,7.55,67,binds_to
2261,CHEMBL229,8.0,7.57,8,binds_to
2261,CHEMBL232,8.0,8.0,1,binds_to
2261,CHEMBL1942,7.96,7.48,4,binds_to
2261,CHEMBL3759,7.92,7.19,7,binds_to
2261,CHEMBL223,7.77,7.62,2,binds_to
2261,CHEMBL245,7.77,7.04,4,binds_to
2261,CHEMBL1867,7.62,6.79,8,binds_to
2261,CHEMBL1941,7.3,7.3,1,binds_to
2261,CHEMBL234,7.22,6.43,41,binds_to
2261,CHEMBL211,7.0,6.51,6,binds_to
2261,CHEMBL1899,6.73,6.32,4,binds_to
2261,CHEMBL240,6.72,6.29,11,binds_to
2261,CHEMBL1850,6.7,6.36,4,binds_to
2261,CHEMBL228,6.54,6.18,3,binds_to
2261,CHEMBL264,6.2,6.2,1,binds_to
2261,CHEMBL1898,6.0,6.0,1,binds_to
2261,CHEMBL2182,6.0,6.0,1,binds_to
2261,CHEMBL3426,6.0,6.0,1,binds_to
2261,CHEMBL3251,6.0,6.0,2,binds_to
2261,CHEMBL236,5.95,5.95,1,binds_to
2261,CHEMBL1293235,5.95,5.95,1,binds_to
2261,CHEMBL1075138,5.9,5.9,1,binds_to
2261,CHEMBL222,5.84,5.83,2,binds_to
1202,CHEMBL1867,8.09,7.77,3,binds_to
1202,CHEMBL3923,7.46,7.46,2,binds_to
1202,CHEMBL229,7.37,7.37,1,binds_to
1202,CHEMBL1833,7.21,7.11,2,binds_to
1202,CHEMBL1942,7.17,7.0,2,binds_to
1202,CHEMBL5857,7.05,6.49,2,binds_to
1202,CHEMBL225,6.97,6.83,2,binds_to
1202,CHEMBL224,6.95,6.68,2,binds_to
1202,CHEMBL1916,6.79,6.38,2,binds_to
1202,CHEMBL223,6.63,6.48,2,binds_to
1202,CHEMBL214,6.22,6.22,1,binds_to
1202,CHEMBL1951,5.75,5.75,1,binds_to
1202,CHEMBL2842,5.68,5.68,1,binds_to
2282945,CHEMBL1936,9.62,9.59,2,binds_to
2282945,CHEMBL2007,9.62,9.62,1,binds_to
2282945,CHEMBL5393,8.82,8.82,1,binds_to
129399,CHEMBL1790,8.03,7.45,3,binds_to
129399,CHEMBL1889,6.71,6.71,1,binds_to
129399,CHEMBL2049,6.18,6.18,1,binds_to
129399,CHEMBL228,5.9,5.9,1,binds_to
129399,CHEMBL233,5.61,5.61,1,binds_to
2286380,CHEMBL1862,9.3,8.8,3,binds_to
1223,CHEMBL1293235,7.5,7.5,1,binds_to
1223,CHEMBL1075149,6.8,6.8,1,binds_to
1223,CHEMBL4261,6.65,6.65,1,binds_to
1223,CHEMBL5019,6.36,6.36,2,binds_to
1223,CHEMBL5393,6.34,6.34,1,binds_to
1223,CHEMBL1697668,6.28,6.27,2,binds_to
1223,CHEMBL4302,6.04,6.04,1,binds_to
1223,CHEMBL1743128,5.82,5.82,1,binds_to
1223,CHEMBL1963,5.8,5.8,2,binds_to
1223,CHEMBL261,5.52,5.52,1,binds_to
1223,CHEMBL1743124,5.52,5.52,2,binds_to
2294618,CHEMBL1936,8.04,7.6,5,binds_to
128275,CHEMBL1293277,6.55,6.55,1,binds_to
128275,CHEMBL1293294,6.5,6.5,1,binds_to
128275,CHEMBL1293232,6.0,6.0,1,binds_to
128275,CHEMBL1741176,5.62,5.62,1,binds_to
1325,CHEMBL2311238,8.41,8.41,1,binds_to
1325,CHEMBL4931,8.1,8.1,1,binds_to
1325,CHEMBL217,7.83,7.83,1,binds_to
1325,CHEMBL287,7.82,7.82,1,binds_to
1325,CHEMBL224,7.78,6.95,2,binds_to
1325,CHEMBL234,7.69,7.69,1,binds_to
1325,CHEMBL229,7.26,6.47,2,binds_to
1325,CHEMBL1833,7.07,6.4,2,binds_to
1325,CHEMBL231,6.95,6.33,2,binds_to
1325,CHEMBL2056,6.89,6.62,2,binds_to
1325,CHEMBL4159,6.7,6.7,1,binds_to
1325,CHEMBL289,6.5,5.98,5,binds_to
1325,CHEMBL1941,6.33,6.33,1,binds_to
1325,CHEMBL3356,6.2,6.1,2,binds_to
1325,CHEMBL240,6.13,6.13,1,binds_to
1325,CHEMBL1942,6.01,6.01,1,binds_to
1325,CHEMBL6093,6.0,6.0,1,binds_to
1325,CHEMBL4227,5.97,5.97,3,binds_to
1325,CHEMBL1293224,5.9,5.9,1,binds_to
1325,CHEMBL225,5.83,5.83,1,binds_to
1325,CHEMBL1916,5.7,5.7,1,binds_to
1325,CHEMBL3622,5.7,5.7,1,binds_to
1354,CHEMBL213,8.8,8.12,2,binds_to
1369,CHEMBL5019,7.16,7.16,2,binds_to
2315431,CHEMBL2176771,8.4,8.21,3,binds_to
324544,CHEMBL233,10.28,10.28,1,binds_to
324544,CHEMBL237,9.64,9.64,1,binds_to
324544,CHEMBL236,8.59,8.59,1,binds_to
367314,CHEMBL4427,10.52,9.41,5,binds_to
367314,CHEMBL2069,8.53,7.34,6,binds_to
367314,CHEMBL1881,6.87,6.87,1,binds_to
367314,CHEMBL5742,6.54,6.54,1,binds_to
367314,CHEMBL5071,6.13,6.13,1,binds_to
367314,CHEMBL3710,6.05,6.05,1,binds_to
367314,CHEMBL254,6.02,6.02,1,binds_to
367314,CHEMBL234,5.95,5.95,1,binds_to
367314,CHEMBL1811,5.94,5.94,1,binds_to
367314,CHEMBL288,5.6,5.6,1,binds_to
2318498,CHEMBL2007625,10.4,8.49,8,binds_to
2318498,CHEMBL3991501,8.15,7.06,5,binds_to
8062,CHEMBL1293235,8.74,7.5,5,binds_to
8062,CHEMBL2597,8.11,8.09,3,binds_to
8062,CHEMBL1293278,7.65,7.65,1,binds_to
8062,CHEMBL1293298,7.32,7.32,1,binds_to
8062,CHEMBL1293294,7.05,7.05,1,binds_to
8062,CHEMBL2842,6.88,6.65,2,binds_to
8062,CHEMBL1743121,6.58,6.17,2,binds_to
8062,CHEMBL1697668,6.55,6.31,2,binds_to
8062,CHEMBL1293277,6.25,6.25,1,binds_to
8062,CHEMBL1947,6.15,6.15,1,binds_to
8062,CHEMBL340,5.9,5.9,3,binds_to
8062,CHEMBL236,5.83,5.83,1,binds_to
8062,CHEMBL2327,5.69,5.69,1,binds_to
8062,CHEMBL2056,5.67,5.67,1,binds_to
8062,CHEMBL1901,5.64,5.64,1,binds_to
8062,CHEMBL4159,5.6,5.6,1,binds_to
8062,CHEMBL4302,5.59,5.58,2,binds_to
7725,CHEMBL1293267,7.28,6.28,6,binds_to
7725,CHEMBL1293235,6.15,6.15,1,binds_to
7725,CHEMBL1075138,5.75,5.75,1,binds_to
1785,CHEMBL213,8.23,8.12,2,binds_to
1785,CHEMBL210,7.96,7.88,2,binds_to
1785,CHEMBL214,6.98,6.98,1,binds_to
1785,CHEMBL223,6.59,6.44,2,binds_to
1785,CHEMBL287,6.12,5.93,2,binds_to
1785,CHEMBL289,6.1,6.1,1,binds_to
1785,CHEMBL238,5.89,5.78,3,binds_to
1785,CHEMBL1833,5.71,5.62,2,binds_to
1785,CHEMBL233,5.62,5.62,1,binds_to
2335156,CHEMBL1871,7.96,7.55,6,binds_to
2335480,CHEMBL206,7.32,7.32,2,binds_to
2335480,CHEMBL242,6.06,6.06,2,binds_to
2335488,CHEMBL340,5.66,5.66,1,binds_to
2335493,CHEMBL2742,10.0,8.2,10,binds_to
2335493,CHEMBL4142,9.4,8.7,7,binds_to
2335493,CHEMBL3650,9.4,8.72,7,binds_to
2335493,CHEMBL3973,7.57,7.45,6,binds_to
2335559,CHEMBL2047,9.8,9.8,1,binds_to
2335561,CHEMBL5113,8.96,8.79,4,binds_to
2335561,CHEMBL4792,8.9,8.68,4,binds_to
2335581,CHEMBL2007625,9.0,7.59,21,binds_to
2335637,CHEMBL1881,8.96,8.96,1,binds_to
2335810,CHEMBL4383,10.52,10.52,1,binds_to
2335810,CHEMBL1784,9.11,9.11,1,binds_to
2336109,CHEMBL5608,11.0,9.8,6,binds_to
2336109,CHEMBL4898,10.3,10.3,3,binds_to
2336109,CHEMBL5568,10.15,9.46,6,binds_to
2336109,CHEMBL2971,10.09,9.42,5,binds_to
2336109,CHEMBL2815,9.96,8.83,24,binds_to
2336109,CHEMBL4247,9.0,8.51,16,binds_to
2336109,CHEMBL267,8.28,7.84,3,binds_to
2336109,CHEMBL2695,8.16,8.16,1,binds_to
441579,CHEMBL3884,9.31,8.8,42,binds_to
441579,CHEMBL4979,6.43,6.01,24,binds_to
441579,CHEMBL1744524,6.42,6.42,1,binds_to
2337802,CHEMBL1892,8.81,8.31,2,binds_to
2337891,CHEMBL1075189,7.7,7.51,4,binds_to
2337891,CHEMBL1075126,7.54,7.54,1,binds_to
2580,CHEMBL2842,6.88,6.58,2,binds_to
2580,CHEMBL240,6.68,6.46,3,binds_to
2580,CHEMBL6136,6.06,6.06,1,binds_to
2580,CHEMBL4096,6.0,6.0,1,binds_to
2580,CHEMBL1942,5.89,5.89,1,binds_to
2580,CHEMBL1293256,5.6,5.6,2,binds_to
2580,CHEMBL3396,5.56,5.56,1,binds_to
2580,CHEMBL1916,5.55,5.55,1,binds_to
2580,CHEMBL230,5.54,5.54,1,binds_to
2580,CHEMBL3257,5.5,5.5,1,binds_to
1853,CHEMBL284,5.57,5.57,1,binds_to
2341085,CHEMBL279,9.46,8.79,3,binds_to
2341085,CHEMBL1868,7.48,7.47,3,binds_to
2341085,CHEMBL1955,7.46,7.46,3,binds_to
2341540,CHEMBL1782,10.15,7.65,25,binds_to
2341540,CHEMBL205,7.21,7.21,2,binds_to
